"YEAR","EVENT_ID","SITE_ID","STATION","POT_ID","SAMPLE_POT","all_Cnt_cc","all_Kg_cc","lrg_Cnt","lrg_Kg","fem_Cnt","fem_Kg"
"1992","1992P04034","7","D","6","Sample","25","0.675",21.000000,0.645077,4.000000,0.171307
"1992","1992P04034","7","D","7","Sample","30","0.623",15.000000,0.446677,3.000000,0.136556
"1992","1992P04034","7","D","8","Sample","33","1.044",31.000000,1.024125,7.000000,0.317241
"1992","1992P04034","7","D","9","Sample","35","1.122",31.000000,1.078211,11.000000,0.518401
"1992","1992P04021","8","A","1","Sample","14","0.366",12.000000,0.344534,1.000000,0.034538
"1992","1992P04021","8","A","10","Sample","11","0.266",9.000000,0.239373,0.000000,0.000000
"1992","1992P04021","8","A","11","Sample","4","0.061",1.000000,0.020173,0.000000,0.000000
"1992","1992P04021","8","A","2","Sample","79","2.305",71.000000,2.179640,11.000000,0.476499
"1992","1992P04021","8","A","3","Sample","13","0.27",7.000000,0.222599,2.000000,0.075604
"1992","1992P04021","8","A","4","Sample","45","1.041",30.000000,0.823249,1.000000,0.040127
"1992","1992P04021","8","A","5","Sample","8","0.212",6.000000,0.180137,0.000000,0.000000
"1992","1992P04021","8","A","6","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1992","1992P04021","8","A","7","Sample","5","0.131",4.000000,0.114163,0.000000,0.000000
"1992","1992P04021","8","A","8","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1992","1992P04021","8","A","9","Sample","12","0.263",8.000000,0.208403,1.000000,0.044066
"1992","1992P04022","8","B","1","Sample","22","0.59",20.000000,0.552723,1.000000,0.035610
"1992","1992P04022","8","B","10","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1992","1992P04022","8","B","11","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1992","1992P04022","8","B","2","Sample","1","0.02",1.000000,0.020000,0.000000,0.000000
"1992","1992P04022","8","B","3","Sample","10","0.249",8.000000,0.233746,0.000000,0.000000
"1992","1992P04022","8","B","4","Sample","3","0.084",3.000000,0.084000,0.000000,0.000000
"1992","1992P04022","8","B","5","Sample","10","0.245",7.000000,0.195481,0.000000,0.000000
"1992","1992P04022","8","B","6","Sample","1","0.027",1.000000,0.027000,0.000000,0.000000
"1992","1992P04022","8","B","7","Sample","3","0.138",3.000000,0.138000,1.000000,0.061503
"1992","1992P04022","8","B","8","Sample","3","0.068",3.000000,0.068000,0.000000,0.000000
"1992","1992P04022","8","B","9","Sample","2","0.056",2.000000,0.056000,0.000000,0.000000
"1992","1992P04023","8","C","1","Sample","5","0.166",4.000000,0.156873,1.000000,0.067550
"1992","1992P04023","8","C","10","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1992","1992P04023","8","C","11","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1992","1992P04023","8","C","2","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1992","1992P04023","8","C","3","Sample","2","0.039",0.000000,0.000000,0.000000,0.000000
"1992","1992P04023","8","C","4","Sample","5","0.11",3.000000,0.085448,0.000000,0.000000
"1992","1992P04023","8","C","5","Sample","16","0.372",11.000000,0.327778,1.000000,0.043527
"1992","1992P04023","8","C","6","Sample","2","0.096",2.000000,0.096000,1.000000,0.060494
"1992","1992P04023","8","C","7","Sample","3","0.06",1.000000,0.033649,0.000000,0.000000
"1992","1992P04023","8","C","8","Sample","2","0.061",2.000000,0.061000,0.000000,0.000000
"1992","1992P04023","8","C","9","Sample","4","0.139",4.000000,0.139000,1.000000,0.044122
"1992","1992P04024","8","D","1","Sample","37","0.945",26.000000,0.814543,4.000000,0.223456
"1992","1992P04024","8","D","10","Sample","4","0.084",3.000000,0.075868,0.000000,0.000000
"1992","1992P04024","8","D","11","Sample","21","0.515",15.000000,0.437005,1.000000,0.047332
"1992","1992P04024","8","D","2","Sample","14","0.279",7.000000,0.199698,0.000000,0.000000
"1992","1992P04024","8","D","3","Sample","4","0.105",2.000000,0.078203,1.000000,0.050896
"1992","1992P04024","8","D","4","Sample","23","0.689",15.000000,0.586710,5.000000,0.294345
"1992","1992P04024","8","D","5","Sample","12","0.31",6.000000,0.252465,0.000000,0.000000
"1992","1992P04024","8","D","6","Sample","3","0.049",1.000000,0.034579,0.000000,0.000000
"1992","1992P04024","8","D","7","Sample","7","0.154",3.000000,0.101078,1.000000,0.044341
"1992","1992P04024","8","D","8","Sample","3","0.053",1.000000,0.023622,0.000000,0.000000
"1992","1992P04024","8","D","9","Sample","1","0.01",0.000000,0.000000,0.000000,0.000000
"1993","1993P04001","1","A","1","Sample","2","0.068",2.000000,0.068000,0.000000,0.000000
"1993","1993P04001","1","A","10","Sample","9","0.34",9.000000,0.340000,4.000000,0.174571
"1993","1993P04001","1","A","11","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04001","1","A","2","Sample","2","0.056",2.000000,0.056000,0.000000,0.000000
"1993","1993P04001","1","A","3","Sample","5","0.166",5.000000,0.166000,1.000000,0.049226
"1993","1993P04001","1","A","4","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04001","1","A","5","Sample","3","0.144",3.000000,0.144000,3.000000,0.144000
"1993","1993P04001","1","A","6","Sample","14","0.498",14.000000,0.498000,5.000000,0.229140
"1993","1993P04001","1","A","7","Sample","3","0.086",3.000000,0.086000,0.000000,0.000000
"1993","1993P04001","1","A","8","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04001","1","A","9","Sample","2","0.074",2.000000,0.074000,0.000000,0.000000
"1993","1993P04002","1","B","1","Sample","3","0.108",3.000000,0.108000,0.000000,0.000000
"1993","1993P04002","1","B","10","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04002","1","B","11","Sample","2","0.07",2.000000,0.070000,0.000000,0.000000
"1993","1993P04002","1","B","2","Sample","3","0.12",3.000000,0.120000,2.000000,0.077633
"1993","1993P04002","1","B","3","Sample","6","0.28",6.000000,0.280000,4.000000,0.208427
"1993","1993P04002","1","B","4","Sample","15","0.56",15.000000,0.560000,6.000000,0.299916
"1993","1993P04002","1","B","5","Sample","15","0.58",13.000000,0.555817,8.000000,0.385413
"1993","1993P04002","1","B","6","Sample","7","0.262",7.000000,0.262000,4.000000,0.170927
"1993","1993P04002","1","B","7","Sample","13","0.596",13.000000,0.596000,11.000000,0.530609
"1993","1993P04002","1","B","8","Sample","6","0.262",6.000000,0.262000,5.000000,0.227844
"1993","1993P04002","1","B","9","Sample","5","0.186",5.000000,0.186000,1.000000,0.046860
"1993","1993P04003","1","C","1","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04003","1","C","10","Sample","17","0.484",10.000000,0.423835,6.000000,0.275263
"1993","1993P04003","1","C","11","Sample","5","0.064",1.000000,0.033638,0.000000,0.000000
"1993","1993P04003","1","C","2","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04003","1","C","3","Sample","10","0.314",7.000000,0.293853,4.000000,0.192495
"1993","1993P04003","1","C","4","Sample","14","0.57",13.000000,0.565482,7.000000,0.332420
"1993","1993P04003","1","C","5","Sample","4","0.084",2.000000,0.067767,0.000000,0.000000
"1993","1993P04003","1","C","6","Sample","5","0.202",5.000000,0.202000,2.000000,0.094466
"1993","1993P04003","1","C","7","Sample","9","0.41",9.000000,0.410000,6.000000,0.299758
"1993","1993P04003","1","C","8","Sample","11","0.278",7.000000,0.245294,2.000000,0.093703
"1993","1993P04003","1","C","9","Sample","2","0.03",1.000000,0.021203,0.000000,0.000000
"1993","1993P04004","1","D","1","Sample","40","1.13",26.000000,1.010875,13.000000,0.612681
"1993","1993P04004","1","D","10","Sample","17","0.666",17.000000,0.666000,8.000000,0.392909
"1993","1993P04004","1","D","11","Sample","6","0.232",5.000000,0.225127,3.000000,0.155934
"1993","1993P04004","1","D","2","Sample","16","0.56",15.000000,0.553117,5.000000,0.236236
"1993","1993P04004","1","D","4","Sample","12","0.44",11.000000,0.432646,4.000000,0.200242
"1993","1993P04004","1","D","5","Sample","8","0.276",5.000000,0.237499,3.000000,0.154572
"1993","1993P04004","1","D","6","Sample","16","0.6",14.000000,0.573585,5.000000,0.261289
"1993","1993P04004","1","D","7","Sample","20","0.796",20.000000,0.796000,8.000000,0.362221
"1993","1993P04004","1","D","8","Sample","17","0.67",16.000000,0.649522,7.000000,0.337728
"1993","1993P04004","1","D","9","Sample","35","1.192",28.000000,1.124961,9.000000,0.436506
"1993","1993P04005","2","A","1","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04005","2","A","10","Sample","11","0.328",6.000000,0.260384,4.000000,0.208406
"1993","1993P04005","2","A","11","Sample","8","0.226",5.000000,0.171434,1.000000,0.048993
"1993","1993P04005","2","A","2","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04005","2","A","3","Sample","1","0.02",0.000000,0.000000,0.000000,0.000000
"1993","1993P04005","2","A","4","Sample","6","0.162",4.000000,0.139022,1.000000,0.057517
"1993","1993P04005","2","A","5","Sample","8","0.292",6.000000,0.249491,3.000000,0.145900
"1993","1993P04005","2","A","6","Sample","21","0.618",13.000000,0.504186,8.000000,0.366434
"1993","1993P04005","2","A","7","Sample","12","0.386",7.000000,0.305625,5.000000,0.246581
"1993","1993P04005","2","A","8","Sample","17","0.48",9.000000,0.358892,5.000000,0.239510
"1993","1993P04005","2","A","9","Sample","39","1.15",21.000000,0.862143,11.000000,0.570984
"1993","1993P04006","2","B","1","Sample","2","0.078",2.000000,0.078000,1.000000,0.046643
"1993","1993P04006","2","B","10","Sample","21","0.666",12.000000,0.515603,7.000000,0.369215
"1993","1993P04006","2","B","11","Sample","11","0.368",7.000000,0.309271,3.000000,0.166017
"1993","1993P04006","2","B","2","Sample","2","0.088",2.000000,0.088000,1.000000,0.058837
"1993","1993P04006","2","B","3","Sample","15","0.444",9.000000,0.363267,6.000000,0.298030
"1993","1993P04006","2","B","4","Sample","1","0.048",1.000000,0.048000,1.000000,0.048000
"1993","1993P04006","2","B","5","Sample","6","0.082",0.000000,0.000000,0.000000,0.000000
"1993","1993P04006","2","B","6","Sample","5","0.096",2.000000,0.055565,0.000000,0.000000
"1993","1993P04006","2","B","7","Sample","1","0.014",0.000000,0.000000,0.000000,0.000000
"1993","1993P04006","2","B","8","Sample","21","0.542",8.000000,0.335531,3.000000,0.153050
"1993","1993P04007","2","C","1","Sample","37","1.172",23.000000,0.984213,14.000000,0.707118
"1993","1993P04007","2","C","10","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04007","2","C","11","Sample","3","0.118",2.000000,0.105965,2.000000,0.105965
"1993","1993P04007","2","C","2","Sample","9","0.298",5.000000,0.247289,5.000000,0.247289
"1993","1993P04007","2","C","3","Sample","2","0.098",2.000000,0.098000,2.000000,0.098000
"1993","1993P04007","2","C","4","Sample","10","0.256",6.000000,0.205918,2.000000,0.090004
"1993","1993P04007","2","C","5","Sample","3","0.036",0.000000,0.000000,0.000000,0.000000
"1993","1993P04007","2","C","6","Sample","10","0.3",5.000000,0.227874,3.000000,0.167798
"1993","1993P04007","2","C","7","Sample","1","0.014",0.000000,0.000000,0.000000,0.000000
"1993","1993P04007","2","C","8","Sample","3","0.04",0.000000,0.000000,0.000000,0.000000
"1993","1993P04007","2","C","9","Sample","13","0.274",4.000000,0.168861,3.000000,0.144805
"1993","1993P04008","2","D","1","Sample","1","0.012",0.000000,0.000000,0.000000,0.000000
"1993","1993P04008","2","D","10","Sample","6","0.172",3.000000,0.120332,1.000000,0.054433
"1993","1993P04008","2","D","11","Sample","23","0.742",15.000000,0.626119,8.000000,0.388790
"1993","1993P04008","2","D","2","Sample","3","0.08",1.000000,0.050440,1.000000,0.050440
"1993","1993P04008","2","D","3","Sample","14","0.304",4.000000,0.185991,3.000000,0.156207
"1993","1993P04008","2","D","4","Sample","14","0.416",7.000000,0.317590,5.000000,0.243692
"1993","1993P04008","2","D","5","Sample","6","0.104",2.000000,0.055615,0.000000,0.000000
"1993","1993P04008","2","D","6","Sample","12","0.344",8.000000,0.288709,3.000000,0.134920
"1993","1993P04008","2","D","7","Sample","21","0.838",17.000000,0.778124,12.000000,0.621466
"1993","1993P04008","2","D","8","Sample","17","0.41",5.000000,0.231222,4.000000,0.191857
"1993","1993P04008","2","D","9","Sample","6","0.19",5.000000,0.177030,2.000000,0.110341
"1993","1993P04009","3","A","1","Sample","5","0.042",0.000000,0.000000,0.000000,0.000000
"1993","1993P04009","3","A","10","Sample","20","0.16",0.000000,0.000000,0.000000,0.000000
"1993","1993P04009","3","A","11","Sample","8","0.296",7.000000,0.280549,4.000000,0.194729
"1993","1993P04009","3","A","2","Sample","25","0.41",8.000000,0.233515,0.000000,0.000000
"1993","1993P04009","3","A","3","Sample","12","0.142",1.000000,0.048458,1.000000,0.048458
"1993","1993P04009","3","A","4","Sample","3","0.064",1.000000,0.048997,1.000000,0.048997
"1993","1993P04009","3","A","5","Sample","6","0.142",4.000000,0.123211,1.000000,0.033599
"1993","1993P04009","3","A","6","Sample","29","0.5",10.000000,0.332105,3.000000,0.143604
"1993","1993P04009","3","A","7","Sample","13","0.222",5.000000,0.145549,0.000000,0.000000
"1993","1993P04009","3","A","8","Sample","52","0.778",11.000000,0.439595,5.000000,0.241518
"1993","1993P04009","3","A","9","Sample","46","0.496",5.000000,0.166209,2.000000,0.088596
"1993","1993P04010","3","B","1","Sample","6","0.068",1.000000,0.029920,0.000000,0.000000
"1993","1993P04010","3","B","10","Sample","8","0.206",5.000000,0.169339,2.000000,0.086396
"1993","1993P04010","3","B","11","Sample","15","0.248",4.000000,0.106477,0.000000,0.000000
"1993","1993P04010","3","B","2","Sample","1","0.006",0.000000,0.000000,0.000000,0.000000
"1993","1993P04010","3","B","3","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04010","3","B","4","Sample","9","0.344",8.000000,0.326606,4.000000,0.198205
"1993","1993P04010","3","B","5","Sample","6","0.188",5.000000,0.178365,1.000000,0.048237
"1993","1993P04010","3","B","6","Sample","25","0.572",12.000000,0.460557,6.000000,0.297981
"1993","1993P04010","3","B","7","Sample","28","0.97",19.000000,0.881204,15.000000,0.748564
"1993","1993P04010","3","B","8","Sample","13","0.238",3.000000,0.127117,2.000000,0.097680
"1993","1993P04010","3","B","9","Sample","14","0.406",8.000000,0.327280,4.000000,0.217040
"1993","1993P04011","3","C","1","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04011","3","C","10","Sample","10","0.188",5.000000,0.142855,0.000000,0.000000
"1993","1993P04011","3","C","11","Sample","7","0.092",1.000000,0.027948,0.000000,0.000000
"1993","1993P04011","3","C","2","Sample","3","0.076",2.000000,0.055648,0.000000,0.000000
"1993","1993P04011","3","C","3","Sample","3","0.038",1.000000,0.024891,0.000000,0.000000
"1993","1993P04011","3","C","4","Sample","2","0.022",0.000000,0.000000,0.000000,0.000000
"1993","1993P04011","3","C","5","Sample","8","0.126",2.000000,0.078050,1.000000,0.049672
"1993","1993P04011","3","C","6","Sample","1","0.006",0.000000,0.000000,0.000000,0.000000
"1993","1993P04011","3","C","7","Sample","2","0.016",0.000000,0.000000,0.000000,0.000000
"1993","1993P04011","3","C","8","Sample","11","0.266",7.000000,0.232457,1.000000,0.057332
"1993","1993P04011","3","C","9","Sample","3","0.098",1.000000,0.072167,1.000000,0.072167
"1993","1993P04012","3","D","1","Sample","3","0.07",1.000000,0.050942,1.000000,0.050942
"1993","1993P04012","3","D","10","Sample","39","0.814",14.000000,0.579947,7.000000,0.361047
"1993","1993P04012","3","D","11","Sample","20","0.306",6.000000,0.193227,1.000000,0.049496
"1993","1993P04012","3","D","2","Sample","13","0.218",5.000000,0.147864,1.000000,0.044573
"1993","1993P04012","3","D","3","Sample","2","0.016",0.000000,0.000000,0.000000,0.000000
"1993","1993P04012","3","D","4","Sample","1","0.024",1.000000,0.024000,0.000000,0.000000
"1993","1993P04012","3","D","5","Sample","8","0.186",4.000000,0.143611,2.000000,0.091286
"1993","1993P04012","3","D","6","Sample","3","0.04",0.000000,0.000000,0.000000,0.000000
"1993","1993P04012","3","D","7","Sample","3","0.026",0.000000,0.000000,0.000000,0.000000
"1993","1993P04012","3","D","8","Sample","6","0.068",1.000000,0.028838,0.000000,0.000000
"1993","1993P04012","3","D","9","Sample","16","0.244",4.000000,0.129800,1.000000,0.049112
"1993","1993P04013","4","A","1","Sample","1","0.008",0.000000,0.000000,0.000000,0.000000
"1993","1993P04013","4","A","10","Sample","8","0.176",4.000000,0.148109,2.000000,0.086788
"1993","1993P04013","4","A","11","Sample","14","0.146",1.000000,0.023297,0.000000,0.000000
"1993","1993P04013","4","A","2","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04013","4","A","3","Sample","19","0.2",1.000000,0.030295,0.000000,0.000000
"1993","1993P04013","4","A","4","Sample","2","0.028",0.000000,0.000000,0.000000,0.000000
"1993","1993P04013","4","A","5","Sample","5","0.054",0.000000,0.000000,0.000000,0.000000
"1993","1993P04013","4","A","6","Sample","5","0.1",1.000000,0.045213,1.000000,0.045213
"1993","1993P04013","4","A","7","Sample","9","0.212",4.000000,0.160151,3.000000,0.136859
"1993","1993P04013","4","A","8","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04013","4","A","9","Sample","3","0.028",0.000000,0.000000,0.000000,0.000000
"1993","1993P04014","4","B","1","Sample","1","0.014",0.000000,0.000000,0.000000,0.000000
"1993","1993P04014","4","B","10","Sample","13","0.374",8.000000,0.317961,7.000000,0.291109
"1993","1993P04014","4","B","11","Sample","13","0.276",4.000000,0.156000,3.000000,0.129634
"1993","1993P04014","4","B","2","Sample","2","0.034",1.000000,0.027615,0.000000,0.000000
"1993","1993P04014","4","B","3","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04014","4","B","4","Sample","4","0.074",2.000000,0.054406,0.000000,0.000000
"1993","1993P04014","4","B","5","Sample","6","0.1",2.000000,0.064656,1.000000,0.041075
"1993","1993P04014","4","B","6","Sample","5","0.06",1.000000,0.027001,0.000000,0.000000
"1993","1993P04014","4","B","7","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"1993","1993P04014","4","B","9","Sample","16","0.262",4.000000,0.129539,2.000000,0.083157
"1993","1993P04015","4","C","1","Sample","49","0.5",3.000000,0.082679,1.000000,0.038623
"1993","1993P04015","4","C","10","Sample","6","0.056",0.000000,0.000000,0.000000,0.000000
"1993","1993P04015","4","C","11","Sample","11","0.12",0.000000,0.000000,0.000000,0.000000
